-10.8621	2.00011	-4.57734	1.29781	-10.8445	1.97723	-10.8452	2.15639	-4.55549	1.89375
-11.2023	2.25463	-4.21021	1.68741	-11.0683	2.3968	-11.2979	2.35309	-4.50118	2.04269
-11.7105	2.5146	-4.48274	1.97238	-11.81	2.61859	-11.7448	2.56486	-4.43968	2.1951
-12.2285	2.7661	-4.70035	2.14185	-12.3079	2.82794	-12.1851	2.79202	-4.37055	2.35051
-12.6715	3.0464	-4.61594	2.34838	-12.6407	3.12177	-12.6182	3.03483	-4.29338	2.5084
-13.0767	3.34894	-4.43976	2.55983	-13.0124	3.4261	-13.0431	3.29353	-4.20776	2.66821
-13.4359	3.58939	-4.17502	2.51131	-13.3393	3.57168	-13.459	3.56827	-4.11333	2.82935
-13.8556	3.81106	-4.18187	2.41929	-13.8581	3.77748	-13.865	3.85915	-4.00974	2.99118
-14.2627	4.12042	-4.14729	2.62992	-14.2501	4.19728	-14.2602	4.16622	-3.89669	3.15303
-14.6762	4.50203	-4.14342	3.00043	-14.6748	4.63724	-14.6436	4.48943	-3.77392	3.31417
-14.9732	4.82781	-3.77682	3.0808	-14.8394	4.85714	-15.0143	4.82869	-3.64123	3.47388
-15.4016	5.22951	-3.93539	3.37324	-15.4595	5.33623	-15.3712	5.1838	-3.49844	3.63135
-15.8272	5.51778	-4.03528	3.22002	-15.8636	5.46187	-15.7133	5.55452	-3.34546	3.78581
-16.0757	5.87466	-3.55113	3.32895	-15.899	5.91441	-16.0396	5.94048	-3.18223	3.9364
-16.3758	6.32931	-3.37949	3.70925	-16.3132	6.46809	-16.3491	6.34128	-3.00879	4.08229
-16.7173	6.71159	-3.39031	3.74473	-16.7212	6.72454	-16.6407	6.75639	-2.82522	4.22261
-17.1758	7.19597	-3.76358	4.08802	-17.312	7.32125	-16.9135	7.18521	-2.63167	4.3565
-17.3486	7.67284	-3.12782	4.30063	-17.1166	7.75043	-17.1665	7.62707	-2.42838	4.4831
-17.5213	7.97032	-2.69038	3.88651	-17.3617	7.8192	-17.3986	8.08118	-2.21565	4.60153
-17.8152	8.43383	-2.76807	4.12031	-17.8436	8.51915	-17.6091	8.54669	-1.99386	4.71095
-17.9442	8.95424	-2.3063	4.45883	-17.7757	9.07777	-17.797	9.02267	-1.76348	4.81052
-17.9532	9.51317	-1.61405	4.81194	-17.7006	9.64203	-17.9614	9.50807	-1.52502	4.89946
-18.1273	9.98307	-1.65372	4.77667	-18.1418	9.9702	-18.1016	10.0018	-1.27911	4.97699
-18.1321	10.4689	-1.15204	4.8023	-17.949	10.4783	-18.2169	10.5027	-1.02642	5.04239
-18.2451	10.846	-1.14535	4.47989	-18.2427	10.7283	-18.3066	11.0095	-0.767697	5.09498
-18.3094	11.5342	-0.988326	5.23025	-18.2521	11.808	-18.3702	11.5209	-0.503751	5.13414
-18.4034	12.0222	-0.97324	5.12107	-18.3979	11.9824	-18.4072	12.0356	-0.235457	5.15934
-18.516	12.5532	-1.02093	5.17996	-18.5334	12.5747	-18.4171	12.552	0.0362564	5.17007
-18.5588	13.1076	-0.835709	5.29352	-18.4912	13.149	-18.3998	13.0688	0.310414	5.16594
-18.4647	13.6599	-0.280791	5.36532	-18.2622	13.6861	-18.355	13.5845	0.585998	5.14663
-18.3886	14.1645	0.0446896	5.26572	-18.2698	14.1282	-18.2826	14.0974	0.861956	5.11189
-18.2858	14.5991	0.351817	4.97843	-18.1737	14.4943	-18.1827	14.6061	1.13721	5.06157
-18.1371	15.1431	0.706224	5.12253	-18.0078	15.1957	-18.0553	15.1091	1.41067	4.99562
-17.9904	15.6273	0.944018	5.03485	-17.9036	15.5953	-17.9007	15.6046	1.68122	4.91408
-17.8099	16.0861	1.21286	4.89518	-17.7118	16.0351	-17.7192	16.0912	1.94777	4.81708
-17.5097	16.5609	1.7718	4.84922	-17.3057	16.5441	-17.5113	16.5674	2.20923	4.70486
-17.3364	17.0631	1.75952	4.90339	-17.3409	17.0829	-17.2776	17.0316	2.46452	4.57774
-17.1073	17.6217	1.92559	5.11654	-17.0467	17.6995	-17.0187	17.4824	2.71259	4.43613
-16.8654	18.0526	2.07965	4.86421	-16.8092	17.9605	-16.7354	17.9184	2.95245	4.28054
-16.4972	18.3077	2.58011	4.14166	-16.3146	18.044	-16.4285	18.3381	3.18313	4.11157
-16.1615	18.7224	2.82288	4.1435	-16.0729	18.7231	-16.0991	18.7403	3.40374	3.9299
-15.8023	19.2046	3.06301	4.35533	-15.7147	19.2819	-15.7481	19.1237	3.61342	3.73626
-15.4593	19.6292	3.17778	4.32112	-15.4174	19.6167	-15.3767	19.4872	3.8114	3.53148
-15.0364	20.0358	3.50592	4.24158	-14.9167	20.0068	-14.9862	19.8297	3.99699	3.31643
-14.7278	20.2932	3.37492	3.72079	-14.7756	20.1032	-14.5777	20.1503	4.16958	3.09206
-14.2394	20.5897	3.84641	3.48442	-14.0673	20.5034	-14.1526	20.448	4.32862	2.85933
-13.8481	20.8635	3.86715	3.25132	-13.8405	20.7784	-13.7123	20.722	4.47367	2.61927
-13.3459	21.0882	4.22792	2.93763	-13.2142	20.9737	-13.2582	20.9717	4.6044	2.37291
-12.8243	21.3638	4.5363	2.88109	-12.7118	21.3432	-12.7917	21.1965	4.72053	2.12131
-12.2759	21.5972	4.83233	2.71025	-12.1679	21.5349	-12.3143	21.3959	4.8219	1.86555
-11.8796	21.8161	4.56096	2.54739	-11.9786	21.7567	-11.8276	21.5696	4.90844	1.60668
-11.2989	21.8371	4.95008	1.8173	-11.1569	21.5707	-11.3329	21.7173	4.98017	1.34579
-10.8132	21.8447	4.92087	1.27334	-10.8239	21.6462	-10.8317	21.8388	5.03719	1.08391
-10.2653	21.9356	5.09524	1.15943	-10.2017	21.894	-10.3256	21.9341	5.07971	0.822051
-9.76262	22.0144	5.07397	1.04351	-9.77038	21.9721	-9.81592	22.0033	5.10799	0.561215
-9.32769	22.1402	4.84761	1.11058	-9.41029	22.1647	-9.3041	22.0465	5.1224	0.302344
-8.75592	22.1845	5.11937	0.901872	-8.65675	22.1083	-8.79151	22.0639	5.12336	0.046341
-8.18043	22.2072	5.31787	0.691313	-8.108	22.1304	-8.27947	22.0559	5.11137	-0.205944
-7.70069	22.2076	5.15533	0.476492	-7.76	22.1292	-7.76924	22.0229	5.08697	-0.453715
-7.22588	22.1347	5.02812	0.100124	-7.2723	21.9974	-7.26204	21.9653	5.05078	-0.696241
-6.83391	21.9949	4.68191	-0.368083	-6.96025	21.824	-6.75902	21.8838	5.00346	-0.932849
-6.44609	21.8724	4.43088	-0.635572	-6.53769	21.7748	-6.26126	21.7789	4.94569	-1.16294
-5.93702	21.7572	4.63697	-0.7968	-5.86181	21.6984	-5.76976	21.6513	4.87822	-1.38597
-5.36517	21.6368	4.97477	-0.92402	-5.2419	21.5904	-5.28546	21.5018	4.80178	-1.60148
-4.8753	21.533	4.95103	-0.959819	-4.88396	21.5199	-4.80922	21.3312	4.71717	-1.80906
-4.29997	21.5497	5.20159	-0.607859	-4.20854	21.6781	-4.34181	21.1401	4.62517	-2.0084
-3.94183	21.2182	4.69554	-1.45328	-4.1265	20.9097	-3.88395	20.9296	4.52656	-2.19922
-3.42023	20.8213	4.8581	-2.239	-3.36091	20.5346	-3.43624	20.7004	4.42216	-2.38133
-2.89702	20.5621	4.97493	-2.3494	-2.85438	20.5218	-2.99923	20.4534	4.31275	-2.5546
-2.50495	20.2573	4.64565	-2.56754	-2.62511	20.1777	-2.57339	20.1895	4.1991	-2.71895
-2.08626	19.8453	4.50235	-3.05252	-2.13855	19.6683	-2.1591	19.9097	4.082	-2.87437
-1.6436	19.5398	4.4787	-3.05315	-1.65223	19.5396	-1.75666	19.6147	3.96217	-3.02089
-1.2718	19.2869	4.24108	-2.88939	-1.35851	19.3467	-1.36632	19.3055	3.84036	-3.15861
-0.958649	18.9509	3.89451	-3.03653	-1.08512	18.8972	-0.988236	18.9829	3.71725	-3.28766
-0.609963	18.72	3.76718	-2.80932	-0.656428	18.8029	-0.622508	18.6479	3.59351	-3.40821
-0.345085	18.3468	3.41785	-3.09754	-0.472563	18.2416	-0.269164	18.3013	3.46979	-3.52047
0.04049	17.997	3.55463	-3.22267	0.0904022	17.9513	0.0718255	17.9438	3.34669	-3.6247
0.437518	17.631	3.68446	-3.35929	0.484895	17.5811	0.400552	17.5762	3.22479	-3.72115
0.690346	17.2077	3.32333	-3.632	0.558563	17.1082	0.717162	17.1994	3.10461	-3.81013
0.93813	16.8557	3.05924	-3.59714	0.841759	16.8684	1.02185	16.8141	2.98666	-3.89195
1.17857	16.4002	2.85472	-3.89632	1.10394	16.291	1.31487	16.4209	2.87142	-3.96695
1.62268	15.9696	3.35021	-4.02411	1.8035	15.923	1.59651	16.0206	2.7593	-4.03546
1.71305	15.572	2.58603	-4.00926	1.43418	15.5774	1.86711	15.6137	2.65071	-4.09783
1.99103	15.16	2.64655	-4.04393	2.01311	15.1473	2.12703	15.2009	2.54602	-4.15442
2.32074	14.6881	2.84975	-4.2545	2.39489	14.6113	2.37668	14.7827	2.44555	-4.20557
2.66083	14.3597	3.02191	-3.95146	2.72365	14.4703	2.6165	14.3597	2.34961	-4.25165
2.89202	13.9007	2.80014	-4.15081	2.81109	13.828	2.84695	13.9322	2.25847	-4.29298
3.00116	13.4594	2.26643	-4.23294	2.8064	13.4294	3.06854	13.5009	2.17238	-4.32991
3.26746	13.0708	2.39029	-4.12445	3.31266	13.1104	3.28177	13.0661	2.09154	-4.36275
3.40719	12.8012	2.08014	-3.67832	3.29401	12.964	3.48718	12.6282	2.01617	-4.39182
3.65051	12.313	2.19042	-4.05443	3.69076	12.1757	3.68533	12.1876	1.94641	-4.41741
3.90729	11.8353	2.30827	-4.27982	3.95029	11.7531	3.87678	11.7446	1.88244	-4.43979
4.09563	11.2486	2.17558	-4.77562	4.04721	11.0677	4.06213	11.2996	1.82437	-4.45922
4.23661	10.9231	1.9364	-4.30089	4.14933	11.0963	4.24196	10.8527	1.77231	-4.47593
4.42598	10.4933	1.92305	-4.29982	4.42111	10.4937	4.41689	10.4043	1.72638	-4.49013
4.55537	10.0302	1.72654	-4.40343	4.48366	9.99235	4.58753	9.95461	1.68663	-4.50203
4.69576	9.65222	1.62576	-4.20851	4.65898	9.72335	4.7545	9.50385	1.65315	-4.51176
4.75264	9.114	1.29563	-4.57511	4.63217	8.98022	4.91844	9.05223	1.62599	-4.51949
4.96474	8.61431	1.55343	-4.70686	5.05882	8.56623	5.07997	8.59994	1.60519	-4.52532
5.15143	8.08925	1.65133	-4.8767	5.18715	8.02727	5.23973	8.14717	1.59078	-4.52933
5.32048	7.62899	1.66357	-4.79108	5.32495	7.66023	5.39838	7.6941	1.58279	-4.5316
5.41899	7.16175	1.45165	-4.75402	5.34165	7.17527	5.55654	7.24091	1.58122	-4.53215
5.69822	6.73178	1.87041	-4.61211	5.85104	6.78356	5.71486	6.78775	1.58608	-4.53098
5.80177	6.30192	1.60963	-4.51416	5.70661	6.33767	5.87398	6.33481	1.59737	-4.52808
5.95714	5.89096	1.59215	-4.38781	5.95076	5.93707	6.03455	5.88226	1.61507	-4.52341
6.08175	5.48387	1.48405	-4.28881	6.0423	5.52	6.19721	5.43028	1.63914	-4.51687
6.26743	4.99683	1.60049	-4.47049	6.30992	4.93053	6.36258	4.97906	1.66956	-4.50838
6.52963	4.42593	1.91956	-4.85733	6.64607	4.28476	6.53131	4.52881	1.70628	-4.49781
6.75062	3.89882	2.01023	-4.98657	6.7837	3.85166	6.70401	4.07974	1.74923	-4.485
6.78954	3.52236	1.50392	-4.60489	6.60478	3.66164	6.88132	3.63207	1.79834	-4.46978
7.0511	3.23523	1.85116	-4.06339	7.17782	3.43284	7.06383	3.18607	1.85352	-4.45194
7.23564	2.81374	1.84934	-4.11072	7.23497	2.79647	7.25216	2.742	1.91468	-4.43125
7.37886	2.38252	1.71906	-4.17366	7.33132	2.35955	7.44688	2.30016	1.98168	-4.40749
7.56724	1.87189	1.77052	-4.46498	7.58602	1.76558	7.64859	1.86087	2.0544	-4.38037
7.85208	1.23411	2.10719	-5.06244	7.97494	1.01608	7.85785	1.42449	2.13266	-4.34961
7.91465	0.787812	1.64445	-4.87519	7.74579	0.856143	8.07519	0.991377	2.21629	-4.31491
8.20284	0.422989	2.03095	-4.49195	8.34388	0.562841	8.30115	0.561955	2.30508	-4.27595
8.44103	0.122484	2.14059	-4.02752	8.48104	0.291966	8.53623	0.136661	2.39881	-4.23241
8.80101	-0.21444	2.59636	-3.82191	8.96733	-0.139408	8.78091	-0.28403	2.4972	-4.18394
9.11121	-0.599485	2.7543	-3.83082	9.16885	-0.602737	9.03564	-0.699608	2.59998	-4.1302
9.27121	-1.13245	2.39376	-4.29899	9.13964	-1.3033	9.30084	-1.10953	2.70683	-4.07084
9.66823	-1.56908	2.88614	-4.32001	9.84791	-1.57675	9.57692	-1.51322	2.8174	-4.00549
9.84784	-1.92014	2.54567	-4.06719	9.72359	-1.82788	9.86421	-1.91005	2.93131	-3.93381
10.1511	-2.31961	2.69762	-4.04455	10.2065	-2.31135	10.163	-2.29939	3.04813	-3.85546
10.4888	-2.78777	2.90998	-4.24354	10.5663	-2.86039	10.4737	-2.68054	3.16742	-3.7701
10.7088	-3.12688	2.68826	-3.97727	10.6279	-3.02971	10.7963	-3.05279	3.2887	-3.67739
11.054	-3.47063	2.92671	-3.80868	11.141	-3.40911	11.1311	-3.4154	3.41144	-3.57705
11.461	-3.86992	3.28396	-3.86621	11.5914	-3.89091	11.4783	-3.76758	3.53509	-3.46877
11.8385	-4.24768	3.43734	-3.83853	11.8945	-4.23758	11.8378	-4.10852	3.65905	-3.35231
12.2364	-4.54795	3.60628	-3.57748	12.298	-4.45269	12.2098	-4.43741	3.7827	-3.22744
12.6215	-4.77777	3.68294	-3.17787	12.6495	-4.63194	12.594	-4.75339	3.90539	-3.09395
13.0497	-5.12113	3.87005	-3.25776	13.118	-5.15028	12.9904	-5.05558	4.02643	-2.95171
13.3625	-5.47426	3.63821	-3.34322	13.2779	-5.50545	13.3988	-5.34312	4.1451	-2.80059
13.7136	-5.74802	3.59833	-3.15403	13.699	-5.67898	13.8189	-5.6151	4.26067	-2.64053
14.2223	-6.01732	4.0634	-3.01003	14.392	-5.96477	14.2504	-5.87065	4.37238	-2.47154
14.6976	-6.20269	4.27897	-2.64888	14.7763	-6.0709	14.6928	-6.10885	4.47946	-2.29364
14.9972	-6.3494	3.87808	-2.27973	14.8509	-6.21469	15.1457	-6.32884	4.58111	-2.10694
15.5041	-6.57681	4.25016	-2.27798	15.6399	-6.57617	15.6084	-6.52973	4.67655	-1.91162
16.0681	-6.88537	4.68422	-2.53024	16.2265	-6.97743	16.0803	-6.71069	4.76497	-1.7079
16.5728	-7.11579	4.79745	-2.45964	16.6141	-7.09003	16.5607	-6.87087	4.84558	-1.49608
17.0436	-7.25044	4.76969	-2.11193	17.0335	-7.12355	17.0487	-7.00949	4.9176	-1.27653
17.5578	-7.24691	4.88588	-1.44127	17.6002	-7.00217	17.5434	-7.1258	4.98026	-1.04968
18.0565	-7.27161	4.91742	-1.06825	18.068	-7.13549	18.044	-7.21909	5.03282	-0.816029
18.5431	-7.32765	4.90132	-0.909624	18.5372	-7.26977	18.5492	-7.28872	5.07456	-0.57616
18.9851	-7.35996	4.75096	-0.726424	18.9302	-7.29311	19.0581	-7.33408	5.10481	-0.330708
19.7069	-7.33476	5.52158	-0.420814	19.9881	-7.22324	19.5694	-7.35466	5.12294	-0.0803797
20.287	-7.31971	5.60895	-0.242346	20.3189	-7.25458	20.0818	-7.35	5.12836	0.17406
20.6452	-7.34845	4.97573	-0.256415	20.4141	-7.35358	20.5942	-7.31974	5.12056	0.431784
21.1593	-7.23443	5.02747	0.179794	21.1782	-7.07525	21.1051	-7.26358	5.09906	0.691914
21.6186	-7.35203	4.89177	-0.243686	21.5691	-7.50657	21.6132	-7.18134	5.06349	0.953522
22.2827	-7.12597	5.43814	0.538534	22.4821	-6.84052	22.117	-7.07291	5.01352	1.21564
22.6232	-6.93865	4.80298	0.955414	22.3914	-6.78652	22.6151	-6.93829	4.94893	1.47726
23.0825	-6.9274	4.73747	0.692126	23.0586	-7.02348	23.106	-6.77759	4.86956	1.73734
23.5571	-6.76912	4.74016	0.970339	23.5581	-6.66759	23.5883	-6.59099	4.77535	1.99484
23.9622	-6.55748	4.52496	1.32829	23.8837	-6.42686	24.0604	-6.37883	4.66633	2.24867
24.508	-6.28503	4.81642	1.7644	24.6144	-6.12588	24.5209	-6.14151	4.54262	2.49779
24.974	-6.04517	4.7674	1.96248	24.9561	-5.97289	24.9683	-5.87956	4.40444	2.7411
25.4797	-5.76003	4.85785	2.24014	25.5127	-5.65871	25.4011	-5.5936	4.25209	2.97757
25.7542	-5.2991	4.19782	2.98014	25.5133	-5.02906	25.8181	-5.28439	4.08598	3.20616
26.1719	-5.07402	4.19148	2.75234	26.1696	-5.15715	26.2178	-4.95274	3.90659	3.42588
26.6081	-4.62276	4.24467	3.30215	26.6275	-4.42212	26.5989	-4.5996	3.7145	3.63578
26.9053	-4.33208	3.84726	3.17867	26.7603	-4.37714	26.9602	-4.226	3.51038	3.83494
27.4184	-3.93552	4.24802	3.42447	27.5646	-3.84582	27.3006	-3.83304	3.29495	4.02252
27.8233	-3.54809	4.1859	3.56496	27.8006	-3.49682	27.6188	-3.42193	3.06903	4.19774
28.0559	-3.06263	3.605	3.96778	27.8439	-2.91563	27.914	-2.99393	2.83351	4.35989
28.238	-2.57414	3.04772	4.25425	28.0346	-2.4696	28.1853	-2.55039	2.5893	4.50833
28.5684	-2.16699	3.12795	4.19715	28.5977	-2.18783	28.4317	-2.0927	2.3374	4.64252
28.8555	-1.71993	3.0475	4.28257	28.8261	-1.68876	28.6526	-1.62231	2.07883	4.76199
29.0737	-1.17339	2.77729	4.65203	28.9751	-1.03856	28.8473	-1.14071	1.81465	4.86639
29.1953	-0.673783	2.28957	4.75948	29.0173	-0.634573	29.0154	-0.649428	1.54595	4.95543
29.2667	-0.275351	1.79759	4.51736	29.0872	-0.363706	29.1564	-0.150004	1.27382	5.02893
29.3715	0.282944	1.56347	4.8502	29.2861	0.404402	29.2701	0.356002	0.999371	5.08681
29.5368	0.692065	1.59123	4.61313	29.5469	0.605555	29.3563	0.867027	0.723698	5.12908
29.6449	1.28147	1.43185	5.01323	29.5867	1.42748	29.4149	1.38152	0.447888	5.15584
29.6199	1.81989	0.906578	5.12909	29.4282	1.86217	29.4459	1.89792	0.173006	5.1673
29.582	2.47101	0.505105	5.5608	29.4355	2.62855	29.4496	2.41474	-0.0999139	5.16374
29.6839	3.10816	0.665501	5.81402	29.7424	3.20057	29.426	2.93047	-0.369875	5.14552
29.6651	3.5418	0.399082	5.35247	29.5679	3.37337	29.3757	3.44367	-0.635928	5.11309
29.4809	3.90434	-0.301027	4.81304	29.2254	3.70749	29.299	3.95295	-0.897172	5.06698
29.262	4.34378	-0.890715	4.68229	29.0468	4.29607	29.1964	4.45697	-1.15277	5.00776
29.0822	4.91137	-1.17392	4.99263	28.9789	5.02462	29.0686	4.95444	-1.40194	4.93609
29.0798	5.39436	-0.814776	4.9418	29.2109	5.37581	28.9162	5.44416	-1.64397	4.85267
28.8928	5.92016	-1.14447	5.04056	28.7725	5.9562	28.7399	5.92498	-1.87822	4.75823
28.6727	6.39082	-1.47459	4.93626	28.5522	6.35276	28.5407	6.39585	-2.10412	4.65358
28.5002	6.80025	-1.5527	4.67327	28.4717	6.70428	28.3192	6.85578	-2.32119	4.53952
28.2412	7.42454	-1.87666	5.16352	28.123	7.60344	28.0765	7.30386	-2.529	4.41689
27.9845	7.85989	-2.09219	4.91053	27.9059	7.76757	27.8135	7.73929	-2.72722	4.28656
27.628	8.2846	-2.55247	4.7033	27.46	8.20897	27.5312	8.16134	-2.91558	4.14938
27.3408	8.62288	-2.6522	4.29085	27.3044	8.47237	27.2305	8.56936	-3.09388	4.00622
26.8389	9.16594	-3.39134	4.64685	26.5692	9.29585	26.9125	8.9628	-3.262	3.85794
26.4399	9.4311	-3.57847	4.02363	26.3716	9.20367	26.5781	9.34119	-3.4199	3.70541
26.1124	9.86126	-3.4835	4.11047	26.1471	9.89295	26.2285	9.70414	-3.56759	3.54945
25.8147	10.1044	-3.32541	3.5859	25.8724	9.91294	25.8646	10.0514	-3.70515	3.39089
25.461	10.2982	-3.39149	3.07128	25.4369	10.1104	25.4875	10.3826	-3.8327	3.2305
25.0161	10.6375	-3.72191	3.17182	24.8955	10.6742	25.098	10.6978	-3.95044	3.06906
24.6245	10.923	-3.78246	3.07286	24.6024	10.8869	24.6973	10.9967	-4.05861	2.90729
24.2736	11.2727	-3.69715	3.20526	24.3047	11.321	24.2862	11.2795	-4.15749	2.74589
23.8455	11.4166	-3.87954	2.65348	23.7789	11.2152	23.8657	11.5462	-4.24739	2.58551
23.4037	11.7169	-4.0477	2.76266	23.3423	11.7567	23.4366	11.797	-4.32868	2.42676
22.9209	12.0053	-4.29117	2.80072	22.8321	12.0192	22.9998	12.0319	-4.40174	2.27022
22.4795	12.2207	-4.32975	2.59858	22.4654	12.1469	22.5561	12.2513	-4.46699	2.11642
21.9254	12.4329	-4.70796	2.44995	21.7874	12.3787	22.1062	12.4555	-4.52484	1.96586
21.4828	12.6028	-4.61983	2.21533	21.515	12.5172	21.6509	12.6448	-4.57575	1.81899
21.137	12.9771	-4.25703	2.69243	21.2694	13.1512	21.1909	12.8197	-4.62018	1.6762
20.7757	13.101	-4.05589	2.23841	20.8491	12.9353	20.7267	12.9804	-4.65858	1.53789
20.3108	13.2821	-4.241	2.10481	20.2433	13.2333	20.2589	13.1276	-4.69142	1.40437
19.8883	13.2933	-4.23625	1.4825	19.89	13.0662	19.7882	13.2616	-4.71918	1.27594
19.2416	13.4322	-4.93302	1.45324	18.9873	13.4215	19.3149	13.3831	-4.7423	1.15287
18.7666	13.4628	-4.8759	1.09488	18.7874	13.332	18.8395	13.4925	-4.76124	1.03538
18.3828	13.6675	-4.5515	1.39228	18.5012	13.776	18.3624	13.5904	-4.77644	0.923668
17.9351	13.7788	-4.52825	1.30499	17.9436	13.7469	17.8839	13.6775	-4.78834	0.817907
17.3984	13.8248	-4.7904	1.04115	17.3027	13.7285	17.4044	13.7543	-4.79734	0.718238
16.9316	13.9402	-4.75204	1.07647	16.9456	13.9531	16.9242	13.8214	-4.80385	0.624784
16.5329	13.9184	-4.51309	0.672206	16.6201	13.7709	16.4434	13.8795	-4.80823	0.537642
16.1044	13.9226	-4.4417	0.475227	16.1305	13.8507	15.9623	13.9292	-4.81085	0.456895
15.5744	13.9747	-4.70996	0.489524	15.4765	13.9799	15.481	13.9712	-4.81203	0.382607
15.1563	14.0575	-4.54457	0.595446	15.2167	14.0962	14.9997	14.006	-4.81208	0.314829
14.5709	14.0494	-4.95371	0.383951	14.4216	13.9722	14.5184	14.0344	-4.8113	0.2536
13.9438	14.0672	-5.36524	0.319762	13.7936	14.0438	14.0373	14.057	-4.80993	0.198947
13.4677	14.0813	-5.17629	0.263855	13.5367	14.0609	13.5563	14.0745	-4.80821	0.150893
13.0298	14.0311	-4.92729	0.0244847	13.1207	13.9437	13.0755	14.0874	-4.80635	0.109452
12.5899	13.9942	-4.7625	-0.0984208	12.65	13.9493	12.5949	14.0966	-4.80452	0.074632
12.2162	14.1211	-4.44212	0.328818	12.3331	14.277	12.1144	14.1026	-4.80286	0.0464402
11.645	14.0343	-4.83883	-0.0451148	11.5002	13.8978	11.6342	14.1061	-4.80151	0.0248797
11.0977	14.1122	-5.03688	0.212454	11.0254	14.2062	11.1541	14.1078	-4.80056	0.00995216
10.5351	14.0987	-5.22078	0.103922	10.468	14.0591	10.674	14.1084	-4.80006	0.00165874
